date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,date,new_cases,new_deaths,total_cases,total_deaths
2020-03-11,6,0,0.3,10.2,1,1,84,08:52 PM,07:50 AM,06:44 AM,06:10 PM,0,0,3,0,20,73,81,0.1,987,6,7,245,12,Norway,2020-03-11,85.0,0.0,277.0,0.0
2020-03-12,3,-2,0.0,10.2,1,1,76,10:30 PM,08:00 AM,06:41 AM,06:13 PM,-3,-2,0,-2,14,41,78,0.0,983,3,10,283,8,Norway,2020-03-12,212.0,0.0,489.0,0.0
2020-03-13,0,-4,0.1,10.2,1,1,69,No moonrise,08:12 AM,06:38 AM,06:15 PM,-9,-5,-1,-5,17,39,59,0.2,1003,0,10,243,11,Norway,2020-03-13,0.0,0.0,489.0,1.0
2020-03-14,1,-7,0.0,11.6,1,1,62,12:08 AM,08:26 AM,06:35 AM,06:18 PM,-8,-5,-2,-5,14,29,67,0.0,1019,1,10,210,10,Norway,2020-03-14,261.0,0.0,750.0,1.0
2020-03-15,4,-4,1.8,5.9,1,1,55,01:41 AM,08:46 AM,06:32 AM,06:20 PM,2,-2,2,-2,33,93,94,5.1,1001,4,7,194,20,Norway,2020-03-15,157.0,0.0,907.0,1.0
2020-03-16,4,-2,0.0,11.6,1,1,47,03:06 AM,09:15 AM,06:29 AM,06:23 PM,-3,-1,1,-1,15,37,73,0.0,1010,4,9,105,9,Norway,2020-03-16,170.0,0.0,1077.0,1.0
2020-03-05,23,15,0.0,7.2,1,1,73,12:57 PM,02:37 AM,06:01 AM,05:41 PM,4,19,19,19,13,23,40,0.0,1011,23,10,133,8,Palestine,2020-03-05,0.0,0.0,4.0,0.0
2020-03-06,14,10,0.0,5.7,1,1,80,02:00 PM,03:33 AM,06:00 AM,05:41 PM,6,10,12,10,34,65,70,3.3,1010,14,10,312,21,Palestine,2020-03-06,3.0,0.0,7.0,0.0
2020-03-07,14,5,0.0,8.8,1,1,87,03:08 PM,04:25 AM,05:59 AM,05:42 PM,9,9,11,9,24,35,82,0.8,1019,14,10,303,17,Palestine,2020-03-07,9.0,0.0,16.0,0.0
2020-03-08,22,12,0.0,11.6,1,1,95,04:19 PM,05:12 AM,05:58 AM,05:43 PM,8,16,17,16,15,4,61,0.0,1019,22,10,98,9,Palestine,2020-03-08,0.0,0.0,16.0,0.0
2020-03-09,24,15,0.0,8.8,1,1,100,05:30 PM,05:55 AM,05:57 AM,05:43 PM,6,19,19,19,17,28,43,0.0,1013,24,10,143,10,Palestine,2020-03-09,3.0,0.0,19.0,0.0
2020-03-10,18,12,0.0,11.6,1,1,100,06:41 PM,06:35 AM,05:55 AM,05:44 PM,10,14,14,14,13,33,77,0.0,1015,18,10,150,8,Palestine,2020-03-10,7.0,0.0,26.0,0.0
2020-03-11,21,12,0.0,11.6,1,1,84,07:51 PM,07:13 AM,05:54 AM,05:45 PM,9,17,18,17,9,24,58,0.1,1013,21,10,74,5,Palestine,2020-03-11,4.0,0.0,30.0,0.0
2020-03-12,24,10,0.0,10.2,1,1,76,09:00 PM,07:51 AM,05:53 AM,05:46 PM,10,18,19,18,32,52,58,20.4,1005,24,9,114,22,Palestine,2020-03-12,0.0,0.0,30.0,0.0
2020-03-13,14,10,0.0,8.8,1,1,69,10:08 PM,08:29 AM,05:52 AM,05:46 PM,8,9,11,9,42,78,79,21.2,1000,14,7,158,27,Palestine,2020-03-13,1.0,0.0,31.0,0.0
2020-03-14,13,8,0.0,6.0,1,1,62,11:15 PM,09:11 AM,05:51 AM,05:47 PM,10,9,12,9,51,68,90,6.8,1010,13,10,293,34,Palestine,2020-03-14,4.0,0.0,35.0,0.0
2020-03-15,17,12,0.0,11.6,1,1,55,No moonrise,09:55 AM,05:49 AM,05:48 PM,12,15,15,15,4,35,83,0.1,1016,17,9,152,3,Palestine,2020-03-15,3.0,0.0,38.0,0.0
2020-03-16,19,14,0.0,11.6,1,1,47,12:19 AM,10:42 AM,05:48 AM,05:48 PM,11,16,16,16,11,7,73,0.0,1014,19,10,259,7,Palestine,2020-03-16,0.0,0.0,38.0,0.0
2020-02-25,27,23,0.0,11.6,1,1,8,07:42 AM,07:38 PM,06:31 AM,06:06 PM,18,27,27,25,16,24,63,0.0,1014,27,10,92,11,Oman,2020-02-25,0.0,0.0,2.0,0.0
2020-02-26,30,22,0.0,11.6,1,1,15,08:14 AM,08:27 PM,06:31 AM,06:07 PM,18,27,27,26,15,9,60,0.0,1013,30,10,81,9,Oman,2020-02-26,2.0,0.0,4.0,0.0
2020-02-27,25,19,0.0,11.6,1,1,23,08:46 AM,09:17 PM,06:30 AM,06:07 PM,17,25,25,24,18,9,64,0.0,1013,25,10,331,14,Oman,2020-02-27,0.0,0.0,4.0,0.0
2020-02-28,23,21,0.0,11.6,1,1,30,09:19 AM,10:07 PM,06:29 AM,06:08 PM,16,24,24,22,26,1,66,0.0,1012,23,10,302,21,Oman,2020-02-28,2.0,0.0,6.0,0.0
2020-02-29,25,20,0.0,11.6,1,1,38,09:52 AM,10:58 PM,06:28 AM,06:08 PM,14,23,23,22,15,0,58,0.0,1012,25,10,102,10,Oman,2020-02-29,0.0,0.0,6.0,0.0
2020-03-01,26,22,0.0,11.6,1,1,44,10:28 AM,11:51 PM,06:27 AM,06:09 PM,15,25,25,24,15,1,58,0.0,1013,26,10,79,11,Oman,2020-03-01,0.0,0.0,6.0,0.0
2020-03-02,25,22,0.0,11.6,1,1,51,11:08 AM,No moonset,06:26 AM,06:09 PM,16,26,26,24,20,4,60,0.0,1014,25,10,95,13,Oman,2020-03-02,0.0,0.0,6.0,0.0
2020-03-03,26,20,0.0,11.6,1,1,58,11:53 AM,12:46 AM,06:25 AM,06:10 PM,15,25,25,24,14,2,56,0.0,1013,26,10,342,9,Oman,2020-03-03,0.0,0.0,6.0,0.0
2020-03-04,24,21,0.0,11.6,1,1,65,12:43 PM,01:43 AM,06:24 AM,06:10 PM,14,25,25,23,25,0,57,0.0,1012,24,10,313,20,Oman,2020-03-04,6.0,0.0,12.0,0.0
2020-03-05,23,21,0.0,10.2,1,1,73,01:39 PM,02:40 AM,06:24 AM,06:10 PM,10,24,24,22,22,22,49,0.2,1014,23,10,38,17,Oman,2020-03-05,3.0,0.0,15.0,0.0
2020-03-06,24,19,0.0,11.6,1,1,80,02:41 PM,03:37 AM,06:23 AM,06:11 PM,9,23,23,22,14,0,44,0.0,1014,24,10,330,9,Oman,2020-03-06,1.0,0.0,16.0,0.0
2020-03-07,26,20,0.0,11.6,1,1,87,03:46 PM,04:31 AM,06:22 AM,06:11 PM,9,24,24,23,14,0,42,0.0,1015,26,10,53,9,Oman,2020-03-07,0.0,0.0,16.0,0.0
2020-03-08,26,21,0.0,11.6,1,1,95,04:52 PM,05:22 AM,06:21 AM,06:12 PM,12,25,25,23,18,1,49,0.0,1014,26,10,94,12,Oman,2020-03-08,0.0,0.0,16.0,0.0
2020-03-09,26,22,0.0,11.6,1,1,100,05:59 PM,06:10 AM,06:20 AM,06:12 PM,14,26,26,24,15,16,54,0.0,1012,26,10,124,9,Oman,2020-03-09,0.0,0.0,16.0,0.0
2020-03-10,22,21,0.0,11.6,1,1,100,07:05 PM,06:54 AM,06:19 AM,06:13 PM,10,22,24,22,18,24,49,0.4,1014,22,10,230,14,Oman,2020-03-10,2.0,0.0,18.0,0.0
2020-03-11,24,19,0.0,11.6,1,1,84,08:10 PM,07:37 AM,06:18 AM,06:13 PM,4,22,22,22,13,0,33,0.0,1017,24,10,61,9,Oman,2020-03-11,0.0,0.0,18.0,0.0
2020-03-12,25,20,0.0,11.6,1,1,76,09:15 PM,08:19 AM,06:17 AM,06:13 PM,6,23,23,22,13,3,36,0.0,1016,25,10,331,9,Oman,2020-03-12,0.0,0.0,18.0,0.0
2020-03-13,26,20,0.0,11.6,1,1,69,10:18 PM,09:02 AM,06:16 AM,06:14 PM,9,24,24,23,15,12,41,0.0,1017,26,10,122,9,Oman,2020-03-13,0.0,0.0,18.0,0.0
2020-03-14,27,21,0.0,7.4,1,1,62,11:22 PM,09:47 AM,06:15 AM,06:14 PM,11,25,25,23,23,50,43,0.0,1016,27,10,106,16,Oman,2020-03-14,1.0,0.0,19.0,0.0
2020-03-15,27,23,0.0,11.6,1,1,55,No moonrise,10:34 AM,06:14 AM,06:15 PM,13,25,25,25,24,34,48,0.0,1014,27,10,110,16,Oman,2020-03-15,1.0,0.0,20.0,0.0
2020-03-16,25,22,0.0,11.6,1,1,47,12:23 AM,11:25 AM,06:13 AM,06:15 PM,16,25,25,23,22,2,63,0.0,1015,25,10,68,17,Oman,2020-03-16,2.0,0.0,22.0,0.0
2020-02-27,26,15,0.0,11.6,1,1,23,08:45 AM,09:21 PM,06:39 AM,06:02 PM,5,22,22,21,11,32,38,0.4,1015,26,10,222,6,Pakistan,2020-02-27,0.0,0.0,2.0,0.0
2020-02-28,23,15,0.0,5.8,1,1,30,09:13 AM,10:15 PM,06:38 AM,06:02 PM,10,19,19,19,12,73,60,9.7,1014,23,10,210,7,Pakistan,2020-02-28,0.0,0.0,2.0,0.0
2020-02-29,21,13,0.0,7.3,1,1,38,09:42 AM,11:11 PM,06:37 AM,06:03 PM,10,15,16,15,22,73,71,19.9,1014,21,9,156,14,Pakistan,2020-02-29,0.0,0.0,2.0,0.0
2020-03-01,25,12,0.0,11.6,1,1,44,10:14 AM,No moonset,06:35 AM,06:04 PM,9,19,19,19,11,25,56,0.2,1015,25,10,284,7,Pakistan,2020-03-01,2.0,0.0,4.0,0.0
2020-03-02,25,15,0.0,11.6,1,1,51,10:50 AM,12:07 AM,06:34 AM,06:05 PM,8,20,20,20,10,4,49,0.0,1013,25,10,251,7,Pakistan,2020-03-02,0.0,0.0,4.0,0.0
2020-03-03,25,16,0.0,11.6,1,1,58,11:31 AM,01:06 AM,06:33 AM,06:06 PM,8,21,21,21,11,3,46,0.0,1011,25,10,274,8,Pakistan,2020-03-03,1.0,0.0,5.0,0.0
2020-03-04,21,15,0.0,5.9,1,1,65,12:18 PM,02:05 AM,06:32 AM,06:06 PM,9,18,18,18,12,67,55,6.9,1011,21,10,183,8,Pakistan,2020-03-04,0.0,0.0,5.0,0.0
2020-03-05,18,11,0.0,5.9,1,1,73,01:14 PM,03:04 AM,06:30 AM,06:07 PM,10,14,14,14,13,86,74,15.8,1012,18,9,153,10,Pakistan,2020-03-05,0.0,0.0,5.0,0.0
2020-03-06,14,11,0.0,5.9,1,1,80,02:17 PM,04:00 AM,06:29 AM,06:08 PM,9,11,12,11,12,84,82,20.6,1011,14,8,49,9,Pakistan,2020-03-06,0.0,0.0,5.0,0.0
2020-03-07,13,9,0.0,5.9,1,1,87,03:25 PM,04:52 AM,06:28 AM,06:09 PM,9,9,11,9,20,85,87,18.3,1014,13,9,108,14,Pakistan,2020-03-07,0.0,0.0,5.0,0.0
2020-03-08,19,9,0.0,7.3,1,1,95,04:36 PM,05:39 AM,06:27 AM,06:10 PM,8,13,13,13,21,74,71,16.5,1018,19,9,85,11,Pakistan,2020-03-08,0.0,0.0,5.0,0.0
2020-03-09,20,10,0.0,11.6,1,1,100,05:49 PM,06:21 AM,06:25 AM,06:10 PM,5,14,15,14,18,15,54,0.0,1015,20,10,306,12,Pakistan,2020-03-09,1.0,0.0,6.0,0.0
2020-03-10,23,12,0.0,11.6,1,1,100,07:01 PM,07:01 AM,06:24 AM,06:11 PM,6,18,18,18,7,10,47,0.0,1012,23,10,168,4,Pakistan,2020-03-10,10.0,0.0,16.0,0.0
2020-03-11,22,13,0.0,11.6,1,1,84,08:12 PM,07:38 AM,06:23 AM,06:12 PM,7,18,19,18,15,31,54,0.2,1010,22,10,140,10,Pakistan,2020-03-11,0.0,0.0,16.0,0.0
2020-03-12,21,12,0.0,6.0,1,1,76,09:23 PM,08:14 AM,06:21 AM,06:13 PM,8,16,17,16,25,88,66,13.1,1013,21,9,122,17,Pakistan,2020-03-12,3.0,0.0,19.0,0.0
2020-03-13,19,11,0.0,6.0,1,1,69,10:32 PM,08:51 AM,06:20 AM,06:14 PM,8,14,15,14,12,63,66,1.1,1016,19,10,305,8,Pakistan,2020-03-13,1.0,0.0,20.0,0.0
2020-03-14,21,12,0.0,10.2,1,1,62,11:40 PM,09:31 AM,06:19 AM,06:14 PM,7,17,17,17,12,41,55,1.3,1015,21,10,245,8,Pakistan,2020-03-14,1.0,0.0,21.0,0.0
2020-03-15,23,13,0.0,11.6,1,1,55,No moonrise,10:14 AM,06:17 AM,06:15 PM,8,18,19,18,10,5,52,0.0,1017,23,10,267,7,Pakistan,2020-03-15,7.0,0.0,28.0,0.0
2020-03-16,24,14,0.0,11.6,1,1,47,12:45 AM,11:01 AM,06:16 AM,06:16 PM,9,20,20,19,9,9,52,0.0,1017,24,10,273,6,Pakistan,2020-03-16,24.0,0.0,52.0,0.0
2020-03-10,33,22,0.0,11.6,1,1,100,07:44 PM,07:19 AM,06:27 AM,06:29 PM,21,29,29,26,19,17,75,0.0,1013,33,9,124,13,Panama,2020-03-10,0.0,0.0,1.0,0.0
2020-03-11,33,21,0.0,10.2,1,1,84,08:41 PM,08:08 AM,06:27 AM,06:29 PM,20,30,30,27,15,29,74,0.0,1012,33,9,11,10,Panama,2020-03-11,7.0,0.0,8.0,1.0
2020-03-12,33,22,0.0,11.6,1,1,76,09:39 PM,08:58 AM,06:26 AM,06:29 PM,19,29,29,27,16,6,72,0.0,1010,33,9,121,10,Panama,2020-03-12,2.0,0.0,10.0,1.0
2020-03-13,34,21,0.0,11.6,1,1,69,10:36 PM,09:48 AM,06:26 AM,06:29 PM,20,29,29,26,13,12,74,0.0,1012,34,8,149,8,Panama,2020-03-13,4.0,0.0,14.0,1.0
2020-03-14,33,22,0.0,11.6,1,1,62,11:34 PM,10:39 AM,06:25 AM,06:29 PM,20,29,29,26,16,12,74,0.0,1014,33,8,17,11,Panama,2020-03-14,13.0,0.0,27.0,1.0
2020-03-15,33,22,0.0,10.2,1,1,55,No moonrise,11:32 AM,06:24 AM,06:29 PM,20,29,29,26,18,29,75,0.0,1013,33,8,19,12,Panama,2020-03-15,0.0,0.0,27.0,1.0
2020-03-16,33,22,0.0,11.6,1,1,47,12:30 AM,12:25 PM,06:24 AM,06:29 PM,20,30,30,27,19,21,72,0.1,1013,33,10,20,13,Panama,2020-03-16,16.0,0.0,43.0,1.0
2020-03-09,39,23,0.0,11.6,1,1,100,07:34 PM,06:29 AM,06:49 AM,07:12 PM,16,33,33,31,15,24,44,0.0,1011,39,10,41,9,Paraguay,2020-03-09,0.0,0.0,1.0,0.0
2020-03-10,42,24,0.0,11.6,1,1,100,08:16 PM,07:37 AM,06:50 AM,07:11 PM,13,35,35,34,17,4,36,0.0,1010,42,10,70,11,Paraguay,2020-03-10,0.0,0.0,1.0,0.0
2020-03-11,39,24,0.0,11.6,1,1,84,08:57 PM,08:43 AM,06:50 AM,07:10 PM,14,33,33,33,18,3,37,0.0,1009,39,10,41,12,Paraguay,2020-03-11,4.0,0.0,5.0,0.0
2020-03-12,40,25,0.0,11.6,1,1,76,09:40 PM,09:49 AM,06:51 AM,07:09 PM,16,34,34,33,16,21,40,0.0,1009,40,10,18,11,Paraguay,2020-03-12,0.0,0.0,5.0,0.0
2020-03-13,40,26,0.0,10.3,1,1,69,10:23 PM,10:53 AM,06:51 AM,07:08 PM,18,35,35,33,16,40,45,0.4,1010,40,10,49,10,Paraguay,2020-03-13,0.0,0.0,5.0,0.0
2020-03-14,42,27,0.0,11.6,1,1,62,11:09 PM,11:57 AM,06:52 AM,07:07 PM,17,37,37,35,18,20,40,0.0,1010,42,10,36,12,Paraguay,2020-03-14,1.0,0.0,6.0,0.0
2020-03-15,43,25,0.0,11.6,1,1,55,11:58 PM,12:59 PM,06:52 AM,07:06 PM,14,36,36,34,15,24,33,0.0,1009,43,10,67,9,Paraguay,2020-03-15,0.0,0.0,6.0,0.0
2020-03-16,41,24,0.0,11.6,1,1,47,No moonrise,01:59 PM,06:53 AM,07:05 PM,18,34,34,32,13,19,47,0.1,1009,41,10,242,8,Paraguay,2020-03-16,2.0,0.0,8.0,0.0
2020-03-07,25,22,0.0,11.6,1,1,87,05:03 PM,03:58 AM,06:11 AM,06:26 PM,19,25,25,23,14,49,78,0.0,1015,25,10,206,11,Peru,2020-03-07,0.0,0.0,1.0,0.0
2020-03-08,26,20,0.0,11.6,1,1,95,05:56 PM,05:00 AM,06:11 AM,06:26 PM,18,25,25,23,15,30,74,0.0,1015,26,10,204,11,Peru,2020-03-08,5.0,0.0,6.0,0.0
2020-03-09,26,20,0.0,11.6,1,1,100,06:46 PM,06:02 AM,06:11 AM,06:25 PM,18,25,25,23,16,22,70,0.0,1016,26,10,200,12,Peru,2020-03-09,0.0,0.0,6.0,0.0
2020-03-10,26,22,0.0,11.6,1,1,100,07:35 PM,07:02 AM,06:12 AM,06:24 PM,19,26,26,24,13,21,73,0.0,1016,26,10,211,10,Peru,2020-03-10,3.0,0.0,9.0,0.0
2020-03-11,26,21,0.0,11.6,1,1,84,08:23 PM,08:02 AM,06:12 AM,06:24 PM,19,26,26,24,13,21,72,0.0,1015,26,10,206,10,Peru,2020-03-11,2.0,0.0,11.0,0.0
2020-03-12,27,22,0.0,11.6,1,1,76,09:11 PM,09:00 AM,06:12 AM,06:23 PM,19,26,26,24,13,17,72,0.0,1014,27,10,209,10,Peru,2020-03-12,6.0,0.0,17.0,0.0
2020-03-13,27,22,0.0,11.6,1,1,69,10:01 PM,09:59 AM,06:12 AM,06:23 PM,19,26,26,24,15,26,72,0.0,1016,27,10,193,12,Peru,2020-03-13,5.0,0.0,22.0,0.0
2020-03-14,26,20,0.0,11.6,1,1,62,10:51 PM,10:58 AM,06:12 AM,06:22 PM,19,25,25,23,13,28,76,0.0,1016,26,10,222,10,Peru,2020-03-14,6.0,0.0,28.0,0.0
2020-03-15,26,22,0.0,11.6,1,1,55,11:44 PM,11:56 AM,06:12 AM,06:21 PM,19,26,26,23,15,36,77,0.0,1016,26,10,203,12,Peru,2020-03-15,15.0,0.0,43.0,0.0
2020-03-16,26,21,0.0,11.6,1,1,47,No moonrise,12:53 PM,06:12 AM,06:21 PM,19,26,26,24,15,47,76,0.0,1015,26,10,220,11,Peru,2020-03-16,28.0,0.0,71.0,0.0
2020-01-30,30,24,0.0,8.7,1,1,33,09:57 AM,10:15 PM,06:25 AM,05:54 PM,19,28,28,26,12,21,65,0.1,1012,30,10,300,10,Philippines,2020-01-30,0.0,0.0,1.0,0.0
2020-01-31,28,22,0.0,5.7,1,1,37,10:33 AM,11:01 PM,06:24 AM,05:54 PM,19,27,27,25,11,54,69,0.7,1014,28,10,129,9,Philippines,2020-01-31,0.0,0.0,1.0,0.0
2020-02-01,28,22,0.0,8.7,1,1,49,11:09 AM,11:48 PM,06:24 AM,05:55 PM,18,26,26,25,14,34,67,0.0,1016,28,10,85,11,Philippines,2020-02-01,0.0,0.0,1.0,0.0
2020-02-02,26,22,0.0,5.7,1,1,57,11:47 AM,No moonset,06:24 AM,05:55 PM,18,26,26,24,16,55,70,0.9,1017,26,10,71,13,Philippines,2020-02-02,1.0,0.0,2.0,1.0
2020-02-03,27,22,0.0,7.2,1,1,64,12:27 PM,12:36 AM,06:24 AM,05:56 PM,18,26,26,24,18,42,67,0.6,1016,27,10,86,14,Philippines,2020-02-03,0.0,0.0,2.0,1.0
2020-02-04,28,22,0.0,8.7,1,1,72,01:12 PM,01:28 AM,06:24 AM,05:56 PM,18,27,27,25,13,22,64,0.0,1015,28,10,73,11,Philippines,2020-02-04,0.0,0.0,2.0,1.0
2020-02-05,30,22,0.0,7.2,1,1,79,02:02 PM,02:22 AM,06:23 AM,05:57 PM,20,28,28,26,13,41,69,0.0,1013,30,10,71,10,Philippines,2020-02-05,1.0,0.0,3.0,1.0
2020-02-06,29,25,0.0,5.7,1,1,87,02:57 PM,03:20 AM,06:23 AM,05:57 PM,20,28,28,27,17,53,69,0.3,1014,29,10,82,13,Philippines,2020-02-06,0.0,0.0,3.0,1.0
2020-02-07,32,24,0.0,7.2,1,1,95,03:56 PM,04:18 AM,06:23 AM,05:57 PM,21,31,31,28,13,55,69,0.5,1014,32,10,65,10,Philippines,2020-02-07,0.0,0.0,3.0,1.0
2020-02-08,31,26,0.0,5.7,1,1,100,04:59 PM,05:17 AM,06:23 AM,05:58 PM,21,31,31,28,17,59,68,0.0,1014,31,10,78,13,Philippines,2020-02-08,0.0,0.0,3.0,1.0
2020-02-09,27,25,0.0,4.3,1,1,100,06:02 PM,06:13 AM,06:22 AM,05:58 PM,20,28,28,26,20,59,69,1.0,1016,27,10,70,15,Philippines,2020-02-09,0.0,0.0,3.0,1.0
2020-02-10,28,23,0.0,7.2,1,1,83,07:05 PM,07:07 AM,06:22 AM,05:58 PM,18,27,27,25,19,38,65,0.0,1017,28,10,83,15,Philippines,2020-02-10,0.0,0.0,3.0,1.0
2020-02-11,30,21,0.0,8.7,1,1,75,08:06 PM,07:57 AM,06:22 AM,05:59 PM,18,27,27,25,18,12,64,0.0,1018,30,10,87,15,Philippines,2020-02-11,0.0,0.0,3.0,1.0
2020-02-12,32,22,0.0,8.7,1,1,68,09:06 PM,08:44 AM,06:21 AM,05:59 PM,19,28,28,26,15,10,65,0.0,1017,32,10,100,13,Philippines,2020-02-12,0.0,0.0,3.0,1.0
2020-02-13,29,22,0.0,8.7,1,1,60,10:04 PM,09:30 AM,06:21 AM,06:00 PM,20,28,28,26,14,28,68,0.2,1015,29,10,104,11,Philippines,2020-02-13,0.0,0.0,3.0,1.0
2020-02-14,30,25,0.0,10.2,1,1,53,11:01 PM,10:15 AM,06:21 AM,06:00 PM,21,29,29,27,12,23,69,0.0,1014,30,10,101,10,Philippines,2020-02-14,0.0,0.0,3.0,1.0
2020-02-15,32,25,0.0,11.6,1,1,45,11:59 PM,11:01 AM,06:20 AM,06:00 PM,21,31,31,28,14,3,67,0.0,1014,32,10,108,12,Philippines,2020-02-15,0.0,0.0,3.0,1.0
2020-02-16,34,26,0.0,11.6,1,1,38,No moonrise,11:48 AM,06:20 AM,06:01 PM,21,32,32,29,10,3,65,0.0,1014,34,10,202,8,Philippines,2020-02-16,0.0,0.0,3.0,1.0
2020-02-17,32,25,0.0,10.2,1,1,30,12:56 AM,12:37 PM,06:19 AM,06:01 PM,20,29,29,27,12,28,64,0.0,1015,32,10,147,9,Philippines,2020-02-17,0.0,0.0,3.0,1.0
2020-02-18,28,24,0.0,7.3,1,1,22,01:53 AM,01:28 PM,06:19 AM,06:01 PM,19,28,28,26,22,58,66,0.3,1016,28,10,60,18,Philippines,2020-02-18,0.0,0.0,3.0,1.0
2020-02-19,30,23,0.0,11.6,1,1,15,02:48 AM,02:20 PM,06:18 AM,06:01 PM,18,27,27,26,18,10,64,0.0,1017,30,10,77,14,Philippines,2020-02-19,0.0,0.0,3.0,1.0
2020-02-20,29,23,0.0,11.6,1,1,7,03:42 AM,03:14 PM,06:18 AM,06:02 PM,18,27,27,26,16,7,63,0.0,1018,29,10,77,14,Philippines,2020-02-20,0.0,0.0,3.0,1.0
2020-02-21,29,23,0.0,11.6,1,1,0,04:32 AM,04:07 PM,06:18 AM,06:02 PM,18,27,27,26,28,16,64,0.0,1018,29,10,61,21,Philippines,2020-02-21,0.0,0.0,3.0,1.0
2020-02-22,30,24,0.0,11.6,1,1,0,05:19 AM,04:59 PM,06:17 AM,06:02 PM,18,27,27,26,24,30,63,0.2,1018,30,10,61,19,Philippines,2020-02-22,0.0,0.0,3.0,1.0
2020-02-23,29,24,0.0,7.3,1,1,0,06:02 AM,05:49 PM,06:17 AM,06:02 PM,19,28,28,26,22,53,66,0.3,1016,29,10,63,17,Philippines,2020-02-23,0.0,0.0,3.0,1.0
2020-02-24,31,25,0.0,8.8,1,1,0,06:42 AM,06:37 PM,06:16 AM,06:03 PM,20,29,29,27,20,40,66,0.2,1015,31,10,78,16,Philippines,2020-02-24,0.0,0.0,3.0,1.0
2020-02-25,31,23,0.0,10.2,1,1,8,07:20 AM,07:25 PM,06:15 AM,06:03 PM,20,29,29,27,20,21,65,0.1,1014,31,10,85,16,Philippines,2020-02-25,0.0,0.0,3.0,1.0
2020-02-26,32,24,0.0,11.6,1,1,15,07:57 AM,08:10 PM,06:15 AM,06:03 PM,20,29,29,27,13,25,64,0.0,1013,32,10,97,10,Philippines,2020-02-26,0.0,0.0,3.0,1.0
2020-02-27,31,24,0.0,11.6,1,1,23,08:32 AM,08:56 PM,06:14 AM,06:03 PM,19,28,28,27,18,14,64,0.0,1013,31,10,74,14,Philippines,2020-02-27,0.0,0.0,3.0,1.0
2020-02-28,31,24,0.0,11.6,1,1,30,09:08 AM,09:43 PM,06:14 AM,06:04 PM,19,28,28,27,17,22,65,0.0,1013,31,10,82,14,Philippines,2020-02-28,0.0,0.0,3.0,1.0
2020-02-29,31,24,0.0,11.6,1,1,38,09:45 AM,10:30 PM,06:13 AM,06:04 PM,20,29,29,27,15,15,65,0.0,1013,31,10,107,12,Philippines,2020-02-29,0.0,0.0,3.0,1.0
2020-03-01,31,25,0.0,11.6,1,1,44,10:23 AM,11:20 PM,06:13 AM,06:04 PM,20,30,30,28,11,14,65,0.0,1012,31,10,174,9,Philippines,2020-03-01,0.0,0.0,3.0,1.0
2020-03-02,32,25,0.0,11.6,1,1,51,11:05 AM,No moonset,06:12 AM,06:04 PM,20,30,30,28,14,3,62,0.0,1013,32,10,110,12,Philippines,2020-03-02,0.0,0.0,3.0,1.0
2020-03-03,31,24,0.0,11.6,1,1,58,11:52 AM,12:11 AM,06:11 AM,06:04 PM,20,29,29,27,15,21,67,0.0,1013,31,10,80,12,Philippines,2020-03-03,0.0,0.0,3.0,1.0
2020-03-04,31,24,0.0,11.6,1,1,65,12:42 PM,01:06 AM,06:11 AM,06:05 PM,21,30,30,27,14,33,67,0.0,1013,31,10,96,11,Philippines,2020-03-04,0.0,0.0,3.0,1.0
2020-03-05,33,24,0.0,11.6,1,1,73,01:38 PM,02:02 AM,06:10 AM,06:05 PM,20,31,31,29,12,7,64,0.0,1012,33,10,191,10,Philippines,2020-03-05,0.0,0.0,3.0,1.0
2020-03-06,31,24,0.0,10.2,1,1,80,02:38 PM,02:59 AM,06:10 AM,06:05 PM,20,30,30,28,11,31,64,0.0,1012,31,10,157,9,Philippines,2020-03-06,2.0,0.0,5.0,1.0
2020-03-07,32,26,0.0,8.8,1,1,87,03:40 PM,03:56 AM,06:09 AM,06:05 PM,22,32,32,29,8,44,67,1.8,1012,32,10,240,7,Philippines,2020-03-07,0.0,0.0,5.0,1.0
2020-03-08,34,26,0.0,8.8,1,1,95,04:43 PM,04:50 AM,06:08 AM,06:05 PM,23,33,33,29,10,51,68,3.6,1011,34,10,193,8,Philippines,2020-03-08,1.0,0.0,6.0,1.0
2020-03-09,34,27,0.0,10.2,1,1,100,05:46 PM,05:43 AM,06:08 AM,06:05 PM,23,33,33,29,12,41,70,1.4,1010,34,10,217,10,Philippines,2020-03-09,4.0,0.0,10.0,1.0
2020-03-10,35,27,0.0,10.2,1,1,100,06:47 PM,06:32 AM,06:07 AM,06:06 PM,23,34,34,30,7,38,66,0.5,1011,35,10,228,6,Philippines,2020-03-10,23.0,0.0,33.0,1.0
2020-03-11,32,27,0.0,8.8,1,1,84,07:48 PM,07:20 AM,06:06 AM,06:06 PM,22,32,32,29,13,49,66,0.5,1014,32,10,126,10,Philippines,2020-03-11,16.0,0.0,49.0,1.0
