date,location,new_cases,new_deaths,total_cases,total_deaths,incubationDateStart,incubationDateEnd,maxtempC,mintempC,FeelsLikeC,HeatIndexC,WindChillC,humidity,tempC
2020-03-14 00:00:00,Algeria,1.0,1.0,26,2.0,2020-02-29 00:00:00,2020-03-07 00:00:00,19.0,13.5,16.0,16.5,16.0,59.0,19.0
2020-03-15 00:00:00,Algeria,11.0,1.0,37,3.0,2020-03-01 00:00:00,2020-03-08 00:00:00,18.0,13.0,14.5,15.5,14.5,59.0,18.0
2020-03-16 00:00:00,Algeria,12.0,0.0,49,3.0,2020-03-02 00:00:00,2020-03-09 00:00:00,17.5,12.0,13.5,15.0,13.5,59.0,17.5
2020-03-17 00:00:00,Algeria,11.0,1.0,60,4.0,2020-03-03 00:00:00,2020-03-10 00:00:00,16.5,11.0,12.5,14.0,12.5,61.0,16.5
2020-03-03 00:00:00,Andorra,,,1,,2020-02-18 00:00:00,2020-02-25 00:00:00,12.0,0.0,4.5,6.5,4.5,43.5,12.0
2020-03-04 00:00:00,Andorra,0.0,,1,,2020-02-19 00:00:00,2020-02-26 00:00:00,12.0,0.0,4.5,6.5,4.5,43.5,12.0
2020-03-05 00:00:00,Andorra,0.0,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,12.0,0.0,4.5,6.5,4.5,43.5,12.0
2020-03-06 00:00:00,Andorra,0.0,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,10.5,0.0,3.5,5.5,3.5,48.5,10.5
2020-03-07 00:00:00,Andorra,0.0,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,9.0,0.0,3.0,5.0,3.0,59.5,9.0
2020-03-08 00:00:00,Andorra,0.0,,1,,2020-02-23 00:00:00,2020-03-01 00:00:00,9.0,-1.0,1.5,3.5,1.5,72.0,9.0
2020-03-09 00:00:00,Andorra,0.0,,1,,2020-02-24 00:00:00,2020-03-02 00:00:00,8.5,-2.0,-0.5,1.5,-0.5,81.0,8.5
2020-03-10 00:00:00,Andorra,0.0,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,6.5,-3.0,-1.5,0.5,-1.5,87.0,6.5
2020-03-11 00:00:00,Andorra,0.0,,1,,2020-02-26 00:00:00,2020-03-04 00:00:00,5.0,-4.0,-2.0,0.0,-2.0,87.0,5.0
2020-03-12 00:00:00,Andorra,0.0,,1,,2020-02-27 00:00:00,2020-03-05 00:00:00,5.0,-3.5,-1.5,0.5,-1.5,87.5,5.0
2020-03-13 00:00:00,Andorra,0.0,,1,,2020-02-28 00:00:00,2020-03-06 00:00:00,5.0,-4.5,-2.0,0.5,-2.0,87.5,5.0
2020-03-14 00:00:00,Andorra,1.0,,2,,2020-02-29 00:00:00,2020-03-07 00:00:00,4.0,-6.0,-3.5,-0.5,-3.5,88.0,4.0
2020-03-15 00:00:00,Andorra,0.0,,2,,2020-03-01 00:00:00,2020-03-08 00:00:00,4.0,-6.0,-3.5,-0.5,-3.5,88.0,4.0
2020-03-16 00:00:00,Andorra,0.0,,2,,2020-03-02 00:00:00,2020-03-09 00:00:00,2.0,-6.0,-5.5,-1.5,-5.5,87.5,2.0
2020-03-17 00:00:00,Andorra,12.0,,14,,2020-03-03 00:00:00,2020-03-10 00:00:00,3.0,-5.5,-4.0,-1.0,-4.0,86.5,3.0
2020-03-14 00:00:00,Antigua%20and%20Barbuda,,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,26.0,25.0,27.0,27.0,25.0,75.0,26.0
2020-03-15 00:00:00,Antigua%20and%20Barbuda,0.0,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,26.0,25.0,27.0,27.0,25.0,75.0,26.0
2020-03-16 00:00:00,Antigua%20and%20Barbuda,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,26.0,25.0,27.0,27.0,25.0,74.0,26.0
2020-03-17 00:00:00,Antigua%20and%20Barbuda,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,26.0,25.0,27.0,27.0,25.0,74.0,26.0
2020-03-04 00:00:00,Argentina,,,1,,2020-02-19 00:00:00,2020-02-26 00:00:00,29.0,19.5,24.5,24.5,24.0,40.0,29.0
2020-03-05 00:00:00,Argentina,0.0,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,29.0,19.5,24.5,24.5,24.0,40.0,29.0
2020-03-06 00:00:00,Argentina,0.0,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,30.5,20.5,25.5,25.5,25.5,40.0,30.5
2020-03-07 00:00:00,Argentina,1.0,,2,,2020-02-22 00:00:00,2020-02-29 00:00:00,32.0,21.0,26.0,26.0,26.5,41.0,32.0
2020-03-08 00:00:00,Argentina,7.0,,9,1.0,2020-02-23 00:00:00,2020-03-01 00:00:00,33.5,21.5,26.5,26.5,27.0,39.0,33.5
